date,cash,total_value,shares_BMNR,shares_BE,shares_OKLO,shares_IREN,shares_SNDK
2025-07-11,32.92138957977295,318338.62254428864,2581,1355,1886,2941,555
2025-07-14,32.92138957977295,333152.3998270035,2581,1355,1886,2941,555
2025-07-15,32.92138957977295,325739.8224744797,2581,1355,1886,2941,555
2025-07-16,32.92138957977295,344348.0560026169,2581,1355,1886,2941,555
2025-07-17,32.92138957977295,343896.3866701126,2581,1355,1886,2941,555
2025-07-18,32.92138957977295,349440.8971891403,2581,1355,1886,2941,555
2025-07-21,32.92138957977295,330862.4573755264,2581,1355,1886,2941,555
2025-07-22,32.92138957977295,332506.7555837631,2581,1355,1886,2941,555
2025-07-23,32.92138957977295,344408.4511613846,2581,1355,1886,2941,555
2025-07-24,32.92138957977295,369924.1109685898,2581,1355,1886,2941,555
2025-07-25,32.92138957977295,367341.17987155914,2581,1355,1886,2941,555
2025-07-28,32.92138957977295,352155.85757541656,2581,1355,1886,2941,555
2025-07-29,32.92138957977295,333876.3254337311,2581,1355,1886,2941,555
2025-07-30,32.92138957977295,353955.71506404877,2581,1355,1886,2941,555
2025-07-31,32.92138957977295,355724.8041334152,2581,1355,1886,2941,555
2025-08-01,32.92138957977295,334590.280875206,2581,1355,1886,2941,555
2025-08-04,32.92138957977295,345441.3514070511,2581,1355,1886,2941,555
2025-08-05,32.92138957977295,367160.8711385727,2581,1355,1886,2941,555
2025-08-06,32.92138957977295,385921.35752773285,2581,1355,1886,2941,555
2025-08-07,32.92138957977295,383204.15507411957,2581,1355,1886,2941,555
2025-08-08,32.92138957977295,403522.4436368942,2581,1355,1886,2941,555
2025-08-11,32.92138957977295,415679.431183815,2581,1355,1886,2941,555
2025-08-12,32.92138957977295,443460.0923433304,2581,1355,1886,2941,555
2025-08-13,32.92138957977295,443030.24273586273,2581,1355,1886,2941,555
2025-08-14,32.92138957977295,438077.0588388443,2581,1355,1886,2941,555
2025-08-15,32.92138957977295,427198.2672395706,2581,1355,1886,2941,555
2025-08-18,32.92138957977295,420890.4511003494,2581,1355,1886,2941,555
2025-08-19,32.92138957977295,390067.9638967514,2581,1355,1886,2941,555
2025-08-20,32.92138957977295,402978.5617494583,2581,1355,1886,2941,555
2025-08-21,32.92138957977295,393519.5645170212,2581,1355,1886,2941,555
2025-08-22,32.92138957977295,425319.43720149994,2581,1355,1886,2941,555
2025-08-25,32.92138957977295,423105.3407678604,2581,1355,1886,2941,555
2025-08-26,32.92138957977295,430626.208527565,2581,1355,1886,2941,555
2025-08-27,32.92138957977295,418388.6598730087,2581,1355,1886,2941,555
2025-08-28,32.92138957977295,434762.5915288925,2581,1355,1886,2941,555
2025-08-29,32.92138957977295,430200.3528242111,2581,1355,1886,2941,555
2025-09-02,32.92138957977295,431993.76282405853,2581,1355,1886,2941,555
2025-09-03,32.92138957977295,435464.27938747406,2581,1355,1886,2941,555
2025-09-04,32.92138957977295,426116.67722415924,2581,1355,1886,2941,555
2025-09-05,32.92138957977295,432412.494843483,2581,1355,1886,2941,555
2025-09-08,32.92138957977295,434960.3721666336,2581,1355,1886,2941,555
2025-09-09,32.92138957977295,457065.9821062088,2581,1355,1886,2941,555
2025-09-10,32.92138957977295,482026.68981075287,2581,1355,1886,2941,555
2025-09-11,32.92138957977295,508742.4218931198,2581,1355,1886,2941,555
2025-09-12,32.92138957977295,536985.3328237534,2581,1355,1886,2941,555
2025-09-15,32.92138957977295,567562.8458051682,2581,1355,1886,2941,555
2025-09-16,32.92138957977295,582398.9049253464,2581,1355,1886,2941,555
2025-09-17,32.92138957977295,598574.3827047348,2581,1355,1886,2941,555
2025-09-18,32.92138957977295,624121.9855489731,2581,1355,1886,2941,555
2025-09-19,32.92138957977295,698666.681479454,2581,1355,1886,2941,555
2025-09-22,32.92138957977295,704054.4163732529,2581,1355,1886,2941,555
2025-09-23,32.92138957977295,696415.6796751022,2581,1355,1886,2941,555
2025-09-24,32.92138957977295,669168.9992933273,2581,1355,1886,2941,555
2025-09-25,32.92138957977295,634159.50045681,2581,1355,1886,2941,555
2025-09-26,32.92138957977295,611090.1916265488,2581,1355,1886,2941,555
2025-09-29,32.92138957977295,654891.9092741013,2581,1355,1886,2941,555
2025-09-30,32.92138957977295,659443.5523900986,2581,1355,1886,2941,555
2025-10-01,32.92138957977295,681669.7254514694,2581,1355,1886,2941,555
2025-10-02,32.92138957977295,715156.9290571213,2581,1355,1886,2941,555
2025-10-03,32.92138957977295,728417.969660759,2581,1355,1886,2941,555
2025-10-06,32.92138957977295,779416.441233635,2581,1355,1886,2941,555
2025-10-07,32.92138957977295,770872.9930372238,2581,1355,1886,2941,555
2025-10-08,32.92138957977295,777612.6774892807,2581,1355,1886,2941,555
2025-10-09,32.92138957977295,790204.4119329453,2581,1355,1886,2941,555
2025-10-10,32.92138957977295,771339.4716291428,2581,1355,1886,2941,555
2025-10-13,32.92138957977295,881516.8756666183,2581,1355,1886,2941,555
2025-10-14,32.92138957977295,894780.5738592148,2581,1355,1886,2941,555
2025-10-15,32.92138957977295,900393.6976804733,2581,1355,1886,2941,555
2025-10-16,32.92138957977295,855486.5643339157,2581,1355,1886,2941,555
2025-10-17,32.92138957977295,844260.3538427353,2581,1355,1886,2941,555
2025-10-20,32.92138957977295,842922.7705488205,2581,1355,1886,2941,555
2025-10-21,32.92138957977295,783421.6543874741,2581,1355,1886,2941,555
2025-10-22,32.92138957977295,712368.911154747,2581,1355,1886,2941,555
2025-10-23,32.92138957977295,756560.33714962,2581,1355,1886,2941,555
2025-10-24,32.92138957977295,824565.8381032944,2581,1355,1886,2941,555
2025-10-27,32.92138957977295,833956.3780622482,2581,1355,1886,2941,555
2025-10-28,32.92138957977295,819569.6875867844,2581,1355,1886,2941,555
2025-10-29,32.92138957977295,871207.9584951401,2581,1355,1886,2941,555
2025-10-30,32.92138957977295,827242.122836113,2581,1355,1886,2941,555
2025-10-31,32.92138957977295,839176.1533346176,2581,1355,1886,2941,555
2025-11-03,32.92138957977295,856576.3587713242,2581,1355,1886,2941,555
2025-11-04,32.92138957977295,792322.9939870834,2581,1355,1886,2941,555
2025-11-05,32.92138957977295,872036.2105283737,2581,1355,1886,2941,555
2025-11-06,32.92138957977295,795429.6817922592,2581,1355,1886,2941,555
2025-11-07,32.92138957977295,815874.510561943,2581,1355,1886,2941,555
2025-11-10,32.92138957977295,830865.4731588364,2581,1355,1886,2941,555
2025-11-11,32.92138957977295,790404.9594106674,2581,1355,1886,2941,555
2025-11-12,32.92138957977295,807019.766207695,2581,1355,1886,2941,555
2025-11-13,32.92138957977295,704656.6763982773,2581,1355,1886,2941,555
2025-11-14,32.92138957977295,701854.1913137436,2581,1355,1886,2941,555
2025-11-17,32.92138957977295,691870.6450605392,2581,1355,1886,2941,555
2025-11-18,32.92138957977295,687405.649512291,2581,1355,1886,2941,555
2025-11-19,32.92138957977295,688212.3393354416,2581,1355,1886,2941,555
2025-11-20,32.92138957977295,596271.8000841141,2581,1355,1886,2941,555
2025-11-21,32.92138957977295,590780.7911634445,2581,1355,1886,2941,555
2025-11-24,32.92138957977295,647225.4577207565,2581,1355,1886,2941,555
2025-11-25,32.92138957977295,626139.6627378464,2581,1355,1886,2941,555
2025-11-26,32.92138957977295,648139.0776643753,2581,1355,1886,2941,555
2025-11-28,32.92138957977295,670383.0271444321,2581,1355,1886,2941,555
2025-12-01,32.92138957977295,632769.6868810654,2581,1355,1886,2941,555
2025-12-02,32.92138957977295,632756.8532133102,2581,1355,1886,2941,555
2025-12-03,32.92138957977295,645107.3638105392,2581,1355,1886,2941,555
2025-12-04,32.92138957977295,719327.6607351303,2581,1355,1886,2941,555
2025-12-05,32.92138957977295,705105.4443655014,2581,1355,1886,2941,555
2025-12-08,32.92138957977295,702727.6653013229,2581,1355,1886,2941,555
2025-12-09,32.92138957977295,705093.857085228,2581,1355,1886,2941,555
2025-12-10,32.92138957977295,689690.8886442184,2581,1355,1886,2941,555
2025-12-11,32.92138957977295,704352.2375516891,2581,1355,1886,2941,555
2025-12-12,32.92138957977295,616030.8331365585,2581,1355,1886,2941,555
2025-12-15,32.92138957977295,572954.6852369308,2581,1355,1886,2941,555
2025-12-16,32.92138957977295,581040.1637639999,2581,1355,1886,2941,555
2025-12-17,32.92138957977295,537362.6642866135,2581,1355,1886,2941,555
2025-12-18,32.92138957977295,555763.3247213364,2581,1355,1886,2941,555
2025-12-19,32.92138957977295,607574.233836174,2581,1355,1886,2941,555
2025-12-22,32.92138957977295,620078.7536687851,2581,1355,1886,2941,555
2025-12-23,32.92138957977295,614855.7941102982,2581,1355,1886,2941,555
2025-12-24,32.92138957977295,615890.9037179947,2581,1355,1886,2941,555
2025-12-26,32.92138957977295,597666.0964212418,2581,1355,1886,2941,555
2025-12-29,32.92138957977295,584687.5113592148,2581,1355,1886,2941,555
2025-12-30,32.92138957977295,570853.266125679,2581,1355,1886,2941,555
2025-12-31,32.92138957977295,566009.8576631546,2581,1355,1886,2941,555
