Date,BMNR,BE,OKLO,IREN,SNDK
2025-03-04,,22.700000762939453,30.920000076293945,7.539999961853027,48.689998626708984
2025-03-05,,24.1200008392334,30.290000915527344,8.0600004196167,48.470001220703125
2025-03-06,,22.389999389648438,25.969999313354492,7.619999885559082,46.5
2025-03-07,,23.079999923706055,26.270000457763672,7.699999809265137,51.0
2025-03-10,,22.6200008392334,23.690000534057617,6.619999885559082,53.0
2025-03-11,,25.0,25.469999313354492,7.050000190734863,52.15999984741211
2025-03-12,,24.549999237060547,26.190000534057617,7.039999961853027,50.439998626708984
2025-03-13,,23.93000030517578,23.950000762939453,6.75,48.439998626708984
2025-03-14,,24.469999313354492,27.719999313354492,7.210000038146973,54.81999969482422
2025-03-17,,24.190000534057617,28.0,7.349999904632568,55.650001525878906
2025-03-18,,23.809999465942383,26.020000457763672,6.590000152587891,56.41999816894531
2025-03-19,,24.309999465942383,28.049999237060547,7.199999809265137,56.33000183105469
2025-03-20,,25.40999984741211,27.770000457763672,7.210000038146973,56.209999084472656
2025-03-21,,23.950000762939453,27.15999984741211,7.150000095367432,53.959999084472656
2025-03-24,,23.030000686645508,30.90999984741211,7.690000057220459,52.9900016784668
2025-03-25,,23.110000610351562,28.93000030517578,7.400000095367432,52.20000076293945
2025-03-26,,22.280000686645508,26.3700008392334,6.710000038146973,52.619998931884766
2025-03-27,,21.989999771118164,23.81999969482422,6.460000038146973,52.880001068115234
2025-03-28,,20.329999923706055,22.389999389648438,6.070000171661377,48.970001220703125
2025-03-31,,19.65999984741211,21.6299991607666,6.090000152587891,47.61000061035156
2025-04-01,,21.239999771118164,22.530000686645508,6.639999866485596,48.11000061035156
2025-04-02,,21.1200008392334,22.700000762939453,6.760000228881836,47.66999816894531
2025-04-03,,19.34000015258789,21.889999389648438,6.039999961853027,38.2599983215332
2025-04-04,,16.600000381469727,19.799999237060547,5.940000057220459,30.110000610351562
2025-04-07,,17.239999771118164,21.93000030517578,5.880000114440918,31.479999542236328
2025-04-08,,17.020000457763672,20.229999542236328,5.300000190734863,32.349998474121094
2025-04-09,,17.8700008392334,24.079999923706055,5.900000095367432,36.58000183105469
2025-04-10,,16.850000381469727,22.719999313354492,5.489999771118164,31.075000762939453
2025-04-11,,17.639999389648438,22.5,5.630000114440918,31.969999313354492
2025-04-14,,17.899999618530273,22.549999237060547,5.75,33.54999923706055
2025-04-15,,18.309999465942383,23.0,5.449999809265137,33.22999954223633
2025-04-16,,17.829999923706055,21.559999465942383,5.46999979019165,32.029998779296875
2025-04-17,,17.0,21.979999542236328,5.590000152587891,31.290000915527344
2025-04-21,,16.3799991607666,20.389999389648438,5.510000228881836,29.809999465942383
2025-04-22,,16.8799991607666,21.530000686645508,6.059999942779541,29.6200008392334
2025-04-23,,17.260000228881836,23.3700008392334,6.099999904632568,30.360000610351562
2025-04-24,,18.139999389648438,24.31999969482422,6.300000190734863,32.290000915527344
2025-04-25,,18.93000030517578,23.739999771118164,6.539999961853027,32.849998474121094
2025-04-28,,19.239999771118164,24.489999771118164,6.389999866485596,32.27000045776367
2025-04-29,,18.90999984741211,24.440000534057617,6.269999980926514,32.939998626708984
2025-04-30,,18.31999969482422,23.739999771118164,6.110000133514404,32.11000061035156
2025-05-01,,16.809999465942383,26.309999465942383,6.369999885559082,32.59000015258789
2025-05-02,,16.440000534057617,26.239999771118164,6.53000020980835,34.400001525878906
2025-05-05,,16.31999969482422,25.469999313354492,6.190000057220459,34.61000061035156
2025-05-06,,16.34000015258789,28.65999984741211,6.5,33.83000183105469
2025-05-07,,16.530000686645508,27.1200008392334,6.570000171661377,34.970001220703125
2025-05-08,,17.239999771118164,26.950000762939453,6.889999866485596,36.65999984741211
2025-05-09,,17.6200008392334,28.09000015258789,7.039999961853027,37.7400016784668
2025-05-12,,18.90999984741211,28.850000381469727,7.510000228881836,41.27000045776367
2025-05-13,,19.15999984741211,32.029998779296875,8.119999885559082,42.0
2025-05-14,,20.25,37.0099983215332,7.96999979019165,41.93000030517578
2025-05-15,,19.81999969482422,37.40999984741211,7.75,40.540000915527344
2025-05-16,,20.110000610351562,37.720001220703125,8.40999984741211,40.439998626708984
2025-05-19,,19.229999542236328,39.72999954223633,8.539999961853027,38.779998779296875
2025-05-20,,19.110000610351562,37.56999969482422,8.609999656677246,40.18000030517578
2025-05-21,,18.209999084472656,36.810001373291016,8.890000343322754,38.599998474121094
2025-05-22,,18.3700008392334,39.720001220703125,9.279999732971191,37.84000015258789
2025-05-23,,19.479999542236328,48.869998931884766,9.119999885559082,37.279998779296875
2025-05-27,,19.760000228881836,53.900001525878906,9.239999771118164,38.18000030517578
2025-05-28,,19.59000015258789,55.2400016784668,8.859999656677246,38.58000183105469
2025-05-29,,18.56999969482422,52.93000030517578,8.600000381469727,38.599998474121094
2025-05-30,,18.469999313354492,52.720001220703125,8.390000343322754,37.689998626708984
2025-06-02,,18.280000686645508,52.439998626708984,8.729999542236328,37.33000183105469
2025-06-03,,20.40999984741211,49.77000045776367,8.890000343322754,38.63999938964844
2025-06-04,,20.25,49.09000015258789,9.430000305175781,39.81999969482422
2025-06-05,7.747724533081055,20.450000762939453,47.15999984741211,8.949999809265137,39.119998931884766
2025-06-06,7.542784690856934,21.780000686645508,50.290000915527344,9.75,39.150001525878906
2025-06-09,6.88797664642334,21.43000030517578,54.2599983215332,10.34000015258789,41.81999969482422
2025-06-10,6.748018264770508,21.6299991607666,52.540000915527344,10.489999771118164,41.59000015258789
2025-06-11,6.298150539398193,22.530000686645508,68.02999877929688,10.300000190734863,40.22999954223633
2025-06-12,5.608353137969971,22.25,64.4800033569336,10.170000076293945,41.29999923706055
2025-06-13,4.95854377746582,21.950000762939453,63.65999984741211,9.829999923706055,42.5
2025-06-16,4.748605251312256,22.90999984741211,65.44999694824219,10.399999618530273,44.209999084472656
2025-06-17,4.81858491897583,21.34000015258789,62.77000045776367,9.770000457763672,44.09000015258789
2025-06-18,4.698619842529297,21.5,62.02000045776367,9.800000190734863,46.619998931884766
2025-06-20,4.608646392822266,21.75,57.95000076293945,10.470000267028809,46.58000183105469
2025-06-23,4.398708343505859,22.559999465942383,55.11000061035156,10.65999984741211,46.95000076293945
2025-06-24,4.418702125549316,22.950000762939453,60.709999084472656,11.539999961853027,47.34000015258789
2025-06-25,4.368716716766357,21.600000381469727,55.56999969482422,11.869999885559082,47.25
2025-06-26,4.418702125549316,22.329999923706055,55.849998474121094,13.109999656677246,47.439998626708984
2025-06-27,4.263747692108154,22.18000030517578,55.2599983215332,14.0,47.150001525878906
2025-06-30,33.89004898071289,23.920000076293945,55.9900016784668,14.569999694824219,45.349998474121094
2025-07-01,45.98649215698242,22.1299991607666,51.7400016784668,15.229999542236328,44.959999084472656
2025-07-02,58.48282241821289,22.559999465942383,51.33000183105469,15.65999984741211,46.209999084472656
2025-07-03,134.96035766601562,24.239999771118164,53.720001220703125,16.81999969482422,46.40999984741211
2025-07-07,107.44844818115234,24.360000610351562,55.939998626708984,16.950000762939453,45.220001220703125
2025-07-08,111.4672622680664,24.299999237060547,53.52000045776367,16.889999389648438,46.16999816894531
